,TripLength
147828,3.8
147829,3.0
147830,121.7
147831,6.0
147832,3.8
147833,22.1
147834,9.9
147835,33.02
147836,13.3
147837,3.5
147838,11.4
147839,65.0
147840,4.4
147841,6.8
147842,13.3
147843,6.0
147844,18.0
147845,11.1
147846,67.0
147847,9.3
147848,30.4
147849,8.5
147850,13.3
147851,5.0
147852,6.5
147853,15.4
147854,11.9
147855,3.5
147856,65.9
147857,9.3
147858,1.7
147859,6.9
147860,65.52
147861,15.2
147862,17.9
147863,4.5
147864,4.4
147865,22.6
147866,40.0
147867,11.0
147868,12.2
147869,16.7
147870,16.3
147871,27.7
147872,6.8
147873,4.8
147874,33.0
147875,73.4
147876,8.0
147877,19.7
147878,15.2
147879,8.3
147880,23.0
147881,8.4
147882,20.2
147883,8.3
147884,18.4
147885,33.5
147886,11.9
147887,7.6
147888,25.9
147889,29.6
147890,26.6
147891,23.3
147892,15.3
147893,6.15
147894,31.2
147895,4.2
147896,17.3
147897,26.4
147898,2.2
147899,7.8
147900,6.1
147901,53.4
147902,145.3
147903,35.9
147904,4.0
147905,7.1
147906,4.5
147907,21.2
147908,1.1
147909,18.3
147910,5.1
147911,26.0
147912,3.8
147913,22.9
147914,8.6
147915,49.0
147916,12.2
147917,16.6
147918,55.0
147919,4.3
147920,11.6
147921,35.2
147922,9.9
147923,12.1
147924,103.1
147925,42.2
147926,112.8
147927,8.4
147928,11.0
147929,110.1
147930,11.4
147931,10.5
147932,67.8
147933,6.0
147934,18.7
147935,17.0
147936,41.8
147937,3.6
147938,1.9
147939,2.0
147940,7.9
147941,8.3
147942,23.8
147943,34.6
147944,32.0
147945,8.0
147946,7.6
147947,9.2
147948,10.7
147949,6.8
147950,18.2
147951,3.0
147952,3.4
147953,16.0
147954,49.0
147955,44.4
147956,2.2
147957,22.6
147958,10.7
147959,11.2
147960,45.1
147961,29.68
147962,34.7
147963,3.8
147964,33.7
147965,47.6
147966,31.9
147967,4.5
147968,28.4
147969,328.1
147970,2.0
147971,3.1
147972,7.2
147973,13.4
147974,1.6
147975,36.6
147976,7.1
147977,8.0
147978,10.12
147979,13.5
147980,52.5
147981,8.8
147982,62.0
147983,7.6
147984,10.1
147985,7.8
147986,8.7
147987,11.0
147988,11.17
147989,18.5
147990,2.6
147991,8.0
147992,327.9
147993,2.3
147994,16.8
147995,34.6
147996,21.0
147997,3.6
147998,4.2
147999,3.3
148000,9.5
148001,9.55
148002,2.2
148003,7.6
148004,2.7
148005,11.7
148006,10.8
148007,9.9
148008,11.7
148009,2.6
148010,7.6
148011,20.1
148012,1.6
148013,6.006
148014,46.9
148015,7.2
148016,38.8
148017,5.0
148018,3.1
148019,3.2
148020,20.6
148021,11.4
148022,10.7
148023,10.5
148024,11.2
148025,23.2
148026,8.0
148027,18.4
148028,11.2
148029,11.2
148030,3.3
148031,51.2
148032,3.6
148033,11.4
148034,12.8
148035,2.5
148036,7.5
148037,13.38
148038,8.4
148039,10.5
148040,16.0
148041,19.7
148042,3.4
148043,14.8
148044,49.9
148045,4.9
148046,13.4
148047,6.1
148048,4.5
148049,13.9
148050,25.55
148051,4.8
148052,3.8
148053,8.0
148054,8.5
148055,11.7
148056,10.5
148057,7.1
148058,7.1
148059,2.2
148060,1.5
148061,7.2
148062,34.6
148063,16.8
148064,36.1
148065,18.3
148066,11.2
148067,3.2
148068,8.0
148069,7.2
148070,11.2
148071,36.3
148072,32.72
148073,6.0
148074,11.6
148075,67.5
148076,20.1
148077,12.4
148078,4.0
148079,118.8
148080,6.2
148081,30.3
148082,7.1
148083,8.3
148084,26.2
148085,7.1
148086,13.3
148087,14.4
148088,7.8
148089,22.6
148090,18.3
148091,151.7
148092,4.3
148093,4.3
148094,5.1
148095,28.8
148096,1.9
148097,171.3
148098,8.98
148099,26.8
148100,18.0
148101,270.5
148102,16.3
148103,40.7
148104,2.7
148105,7.6
148106,8.0
148107,57.4
148108,32.55
148109,9.9
148110,7.1
148111,27.6
148112,3.3
148113,6.15
148114,4.4
148115,31.1
148116,19.1
148117,19.1
148118,12.0
148119,5.9
148120,3.4
148121,1.9
148122,13.9
148123,3.4
148124,5.6
148125,26.3
148126,4.6
148127,11.2
148128,12.4
148129,2.7
148130,30.5
148131,7.6
148132,23.7
148133,1.8
148134,10.8
148135,5.0
148136,5.2
148137,10.5
148138,8.1
148139,4.2
148140,10.1
148141,4.13
148142,21.6
148143,20.2
148144,5.3
148145,10.5
148146,18.0
148147,8.1
148148,20.8
148149,15.1
148150,7.6
148151,3.4
148152,3.2
148153,10.3
148154,10.5
148155,1.9
148156,6.006
148157,6.006
148158,13.2
148159,17.4
148160,66.2
148161,47.9
148162,8.0
148163,2.2
148164,2.2
148165,2.2
148166,9.3
148167,117.3
148168,3.7
148169,5.0
148170,19.4
148171,4.0
148172,28.5
148173,58.3
148174,1.9
148175,13.4
148176,8.0
148177,25.5
148178,12.4
148179,8.5
148180,23.7
148181,19.7
148182,19.7
148183,159.4
148184,81.2
148185,16.3
148186,9.9
148187,19.7
148188,1.8
148189,1.6
148190,13.2
148191,181.4
148192,11.8
148193,53.3
148194,1.5
148195,11.6
148196,1.8
148197,139.6
148198,16.4
148199,123.6
148200,60.6
148201,44.1
148202,72.2
148203,12.6
148204,15.2
148205,15.2
148206,7.2
148207,15.3
148208,19.4
148209,12.5
148210,3.6
148211,5.4
148212,54.232
148213,3.4
148214,28.3
148215,154.4
148216,30.7
148217,42.2
148218,6.006
148219,5.1
148220,4.4
148221,11.9
148222,149.1
148223,11.0
148224,10.6
148225,29.1
148226,8.6
148227,6.8
148228,11.0
148229,213.2
148230,7.2
148231,2.6
148232,8.3
148233,62.1
148234,8.4
148235,1.1
148236,1.1
148237,14.1
148238,7.9
148239,19.8
148240,10.7
148241,11.17
148242,7.1
148243,31.9
148244,18.2
148245,270.5
148246,8.3
148247,1.7
148248,58.2
148249,13.0
148250,18.2
148251,7.6
148252,2.7
148253,5.7
148254,8.6
148255,7.1
148256,1.9
148257,7.6
148258,9.3
148259,8.4
148260,9.3
148261,3.3
148262,7.2
148263,6.7
148264,5.6
148265,94.5
148266,7.2
148267,31.7
148268,60.18
148269,1.2
148270,10.7
148271,6.2
148272,15.0
148273,9.3
148274,3.7
148275,3.0
148276,6.9
148277,3.0
148278,4.5
148279,4.88
148280,16.2
148281,42.8
148282,4.4
148283,4.4
148284,47.8
148285,8.5
148286,14.2
148287,3.6
148288,125.9
148289,15.7
148290,8.6
148291,24.7
148292,10.2
148293,3.2
148294,111.2
148295,7.6
148296,66.6
148297,7.8
148298,29.1
148299,36.3
148300,13.9
148301,38.4
148302,15.5
148303,14.1
148304,31.9
148305,17.0
148306,4.5
148307,42.3
148308,15.9
148309,128.3
148310,15.3
148311,202.3
148312,4.8
148313,7.1
148314,9.2
148315,13.5
148316,3.0
148317,10.8
148318,90.9
148319,4.9
148320,13.0
148321,10.5
148322,5.4
148323,7.1
148324,2.2
148325,24.1
148326,11.4
148327,9.55
148328,151.0
148329,19.5
148330,123.8
148331,12.92
148332,16.0
148333,4.4
148334,141.6
148335,64.9
148336,13.4
148337,141.0
148338,25.1
148339,2.6
148340,2.3
148341,7.6
148342,7.6
148343,30.4
148344,8.6
148345,3.8
148346,6.1
148347,4.4
148348,10.9
148349,41.7
148350,4.8
148351,15.4
148352,24.1
148353,3.6
148354,4.4
148355,11.4
148356,3.4
148357,39.8
148358,58.97
148359,11.4
148360,6.7
148361,1.1
148362,8.3
148363,3.5
148364,13.1
148365,30.4
148366,17.0
148367,14.2
148368,11.9
148369,33.7
148370,3.8
148371,59.12
148372,71.3
148373,4.4
148374,4.4
148375,11.0
148376,8.7
148377,1.9
148378,12.8
148379,46.8
148380,13.0
148381,2.7
148382,1.9
148383,12.5
148384,12.6
148385,16.2
148386,220.1
148387,26.0
148388,22.7
148389,8.3
148390,47.8
148391,26.0
148392,3.6
148393,18.5
148394,23.7
148395,3.4
148396,12.8
148397,18.5
148398,13.3
148399,9.1
148400,7.2
148401,5.6
148402,11.9
148403,15.4
148404,28.3
148405,16.4
148406,5.7
148407,11.4
148408,5.2
148409,2.0
148410,39.85
148411,83.8
148412,23.32
148413,33.7
148414,16.4
148415,16.2
148416,19.02
148417,35.6
148418,30.1
148419,5.4
148420,6.1
148421,18.5
148422,15.4
148423,18.7
148424,27.3
148425,15.9
148426,7.2
148427,6.1
148428,25.5
148429,2.3
148430,16.2
148431,4.1
148432,26.8
148433,10.4
148434,21.8
148435,85.3
148436,217.7
148437,2.0
148438,8.6
148439,12.8
148440,17.3
148441,21.0
148442,8.4
148443,28.3
148444,28.8
148445,14.0
148446,4.4
148447,10.4
148448,23.9
148449,4.8
148450,35.1
148451,3.3
148452,7.1
148453,2.2
148454,10.9
148455,17.4
148456,96.0
148457,180.9
148458,46.5
148459,53.42
148460,12.1
148461,6.4
148462,3.2
148463,7.1
148464,11.2
148465,18.2
148466,25.0
148467,14.9
148468,19.1
148469,3.5
148470,13.9
148471,13.3
148472,2.3
148473,18.0
148474,26.3
148475,2.6
148476,11.4
148477,11.4
148478,11.4
148479,13.6
148480,2.7
148481,25.9
148482,26.4
148483,6.2
148484,11.9
148485,3.5
148486,7.2
148487,3.0
148488,12.0
148489,3.3
148490,19.6
148491,21.8
148492,5.72
148493,4.3
148494,2.6
148495,46.0
148496,19.3
148497,31.9
148498,17.15
148499,154.52
148500,44.4
148501,26.67
148502,19.4
148503,2.6
148504,13.9
148505,15.3
148506,5.9
148507,3.9
148508,10.02
148509,5.0
148510,9.2
148511,79.3
148512,4.9
148513,4.0
148514,11.6
148515,7.1
148516,3.8
148517,50.4
148518,6.0
148519,22.0
148520,9.3
148521,5.7
148522,25.5
148523,1.9
148524,20.5
148525,129.5
148526,9.9
148527,5.0
148528,36.1
148529,4.2
148530,4.4
148531,122.1
148532,11.17
148533,65.7
148534,16.2
148535,18.3
148536,18.3
148537,6.0
148538,18.7
148539,6.9
148540,11.2
148541,15.0
148542,11.2
148543,4.88
148544,16.3
148545,4.0
148546,5.3
148547,8.8
148548,9.9
148549,3.5
148550,20.1
148551,4.2
148552,4.2
148553,7.2
148554,11.7
148555,2.0
148556,3.4
148557,5.72
148558,7.0
148559,27.7
148560,2.2
148561,12.1
148562,19.6
148563,10.5
148564,8.5
148565,42.6
148566,3.5
148567,7.5
148568,8.0
148569,76.5
148570,3.0
148571,24.2
148572,151.7
148573,231.2
148574,13.3
148575,3.0
148576,11.9
148577,4.4
148578,8.6
148579,32.9
148580,7.2
148581,56.3
148582,8.0
148583,6.7
148584,14.6
148585,13.4
148586,1.2
148587,23.7
148588,6.4
148589,10.5
148590,11.17
148591,4.4
148592,11.1
148593,60.92
148594,26.8
148595,12.5
148596,25.6
148597,7.6
148598,15.3
148599,41.9
148600,6.2
148601,7.4
148602,14.7
148603,15.5
148604,40.9
148605,4.9
148606,8.8
148607,17.5
148608,17.0
148609,32.4
148610,15.4
148611,8.6
148612,2.2
148613,136.9
148614,7.1
148615,24.2
148616,1.1
148617,1.1
148618,20.8
148619,25.4
148620,22.6
148621,23.3
148622,17.9
148623,2.0
148624,13.5
148625,20.1
148626,26.0
148627,7.1
148628,9.3
148629,119.6
148630,70.3
148631,44.1
148632,13.0
148633,77.3
148634,1.6
148635,34.5
148636,9.3
148637,16.8
148638,32.1
148639,50.1
148640,3.0
148641,15.0
148642,8.7
148643,26.3
148644,29.3
148645,10.3
148646,11.9
148647,4.88
148648,3.3
148649,51.9
148650,3.6
148651,31.6
148652,18.7
148653,3.0
148654,2.2
148655,10.4
148656,2.7
148657,82.22
148658,6.0
148659,4.4
148660,3.1
148661,7.4
148662,183.4
148663,27.6
148664,22.5
148665,1.1
148666,31.2
148667,16.4
148668,15.5
148669,5.3
148670,9.6
148671,17.0
148672,2.6
148673,13.0
148674,11.6
148675,6.5
148676,11.0
148677,7.2
148678,3.0
148679,8.3
148680,15.0
148681,22.3
148682,19.4
148683,7.6
148684,6.8
148685,1.9
148686,7.2
148687,31.2
148688,4.4
148689,5.9
148690,160.0
148691,3.9
148692,10.8
148693,10.5
148694,10.9
148695,19.7
148696,5.3
148697,3.9
148698,3.0
148699,5.1
148700,10.6
148701,15.2
148702,7.1
148703,14.8
148704,19.7
148705,3.9
148706,20.3
148707,5.72
148708,8.5
148709,4.8
148710,4.5
148711,13.0
148712,8.3
148713,7.8
148714,11.4
148715,54.9
148716,4.4
148717,6.15
148718,53.0
148719,7.1
148720,35.6
148721,66.4
148722,22.0
148723,4.6
148724,3.3
148725,39.7
148726,15.4
148727,30.42
148728,29.3
148729,7.6
148730,8.5
148731,14.1
148732,2.6
148733,14.0
148734,15.5
148735,2.6
148736,22.6
148737,11.4
148738,16.2
148739,42.2
148740,60.5
148741,1.6
148742,35.7
148743,2.6
148744,42.8
148745,15.9
148746,40.1
148747,40.1
148748,22.4
148749,7.6
148750,8.3
148751,6.0
148752,8.0
148753,2.0
148754,126.1
148755,1.8
148756,10.4
148757,15.5
148758,3.2
148759,40.0
148760,36.1
148761,85.92
148762,5.7
148763,8.1
148764,5.0
148765,7.2
148766,3.0
148767,196.9
148768,22.4
148769,31.2
148770,23.2
148771,23.9
148772,26.4
148773,42.3
148774,11.0
148775,7.5
148776,30.8
148777,14.6
148778,23.5
148779,1.7
148780,17.7
148781,18.2
148782,3.0
148783,118.3
148784,12.8
148785,5.3
148786,14.4
148787,7.2
148788,12.8
148789,8.0
148790,57.7
148791,6.7
148792,27.3
148793,27.6
148794,19.7
148795,13.3
148796,10.9
148797,83.2
148798,7.9
148799,13.3
148800,41.5
148801,7.2
148802,11.0
148803,7.9
148804,10.3
148805,53.0
148806,53.7
148807,36.9
148808,5.0
148809,10.5
148810,11.9
148811,5.72
148812,46.9
148813,11.1
148814,13.4
148815,17.2
148816,7.4
148817,11.1
148818,11.9
148819,52.1
148820,1.5
148821,14.9
148822,14.7
148823,10.5
148824,10.1
148825,5.2
148826,25.0
148827,3.3
148828,5.3
148829,47.0
148830,18.3
148831,5.7
148832,120.28
148833,65.9
148834,26.2
148835,7.6
148836,7.9
148837,23.5
148838,18.0
148839,8.0
148840,23.5
148841,87.6
148842,10.7
148843,138.1
148844,130.1
148845,20.5
148846,7.1
148847,2.0
148848,18.3
148849,18.0
148850,10.5
148851,4.8
148852,25.0
148853,7.6
148854,5.1
148855,14.0
148856,3.2
148857,13.3
148858,42.2
148859,27.2
148860,10.5
148861,18.3
148862,7.6
148863,27.0
148864,23.32
148865,36.7
148866,1.5
148867,9.9
148868,7.6
148869,10.4
148870,54.6
148871,45.3
148872,31.7
148873,2.6
148874,2.6
148875,8.98
148876,44.3
148877,18.62
148878,7.6
148879,24.2
148880,7.6
148881,22.7
148882,95.6
148883,16.3
148884,29.1
148885,38.8
148886,17.2
148887,28.1
148888,22.6
148889,14.7
148890,36.5
148891,8.5
148892,4.8
148893,1.65
148894,3.6
148895,18.2
148896,331.9
148897,15.4
148898,22.0
148899,7.4
148900,7.1
148901,13.0
148902,11.0
148903,92.5
148904,2.6
148905,16.6
148906,12.1
148907,23.5
148908,22.4
148909,5.2
148910,4.2
148911,27.2
148912,5.1
148913,9.9
148914,18.0
148915,69.4
148916,3.5
148917,50.2
148918,11.0
148919,83.7
148920,10.6
148921,23.7
148922,13.5
148923,8.7
148924,8.0
148925,15.9
148926,7.6
148927,3.6
148928,11.0
148929,3.55
148930,25.1
148931,22.7
148932,3.5
148933,3.6
148934,11.1
148935,11.1
148936,29.3
148937,9.9
148938,50.8
148939,11.5
148940,1.6
148941,11.2
148942,28.9
148943,3.6
148944,15.5
148945,2.0
148946,46.2
148947,12.4
148948,2.2
148949,17.9
148950,68.6
148951,7.28
148952,11.0
148953,27.3
148954,11.9
148955,8.0
148956,7.2
148957,4.1
148958,19.4
148959,19.8
148960,1.6
148961,13.4
148962,7.1
148963,101.3
148964,58.6
148965,18.3
148966,16.2
148967,32.2
148968,11.4
148969,11.9
148970,4.0
148971,25.5
148972,8.6
148973,10.8
148974,79.0
148975,13.606
148976,16.3
148977,46.0
148978,52.92
148979,1.1
148980,15.0
148981,1.8
148982,30.3
148983,126.1
148984,4.4
148985,14.1
148986,16.0
148987,21.8
148988,17.5
148989,30.3
148990,76.8
148991,22.6
148992,36.7
148993,11.0
148994,9.9
148995,3.4
148996,7.2
148997,50.3
148998,257.18
148999,4.0
149000,7.1
149001,4.4
149002,30.3
149003,4.3
149004,27.7
149005,6.2
149006,1.7
149007,7.1
149008,4.2
149009,18.0
149010,45.5
149011,25.4
149012,9.3
149013,26.5
149014,3.4
149015,2.6
149016,6.1
149017,7.6
149018,3.6
149019,14.1
149020,4.8
149021,6.8
149022,11.1
149023,19.5
149024,6.9
149025,16.8
149026,14.1
149027,8.1
149028,7.6
149029,39.0
149030,8.98
149031,12.2
149032,6.8
149033,45.1
149034,25.4
149035,3.6
149036,6.15
149037,3.9
149038,13.0
149039,8.5
149040,8.3
149041,16.8
149042,23.78
149043,2.2
149044,12.92
149045,10.3
149046,24.9
149047,43.0
149048,1.9
149049,7.8
149050,56.6
149051,33.6
149052,12.5
149053,26.6
149054,10.5
149055,48.1
149056,14.2
149057,5.0
149058,14.7
149059,28.1
149060,24.1
149061,23.32
149062,45.732
149063,29.1
149064,13.3
149065,27.4
149066,15.0
149067,4.2
149068,3.8
149069,29.35
149070,19.12
149071,53.9
149072,10.3
149073,20.8
149074,12.2
149075,7.6
149076,38.2
149077,14.6
149078,7.1
149079,2.6
149080,12.8
149081,10.8
149082,3.5
149083,11.4
149084,13.5
149085,8.5
149086,1.6
149087,29.3
149088,8.3
149089,8.3
149090,1.7
149091,5.3
149092,17.0
149093,11.2
149094,10.1
149095,3.5
149096,9.55
149097,3.5
149098,135.6
149099,22.0
149100,6.2
149101,12.6
149102,12.0
149103,26.6
149104,14.72
149105,15.3
149106,30.8
149107,23.9
149108,4.1
149109,4.5
149110,10.1
149111,16.2
149112,3.3
149113,11.2
149114,3.8
149115,6.0
149116,122.6
149117,5.2
149118,16.8
149119,4.5
149120,6.7
149121,54.5
149122,25.9
149123,7.1
149124,8.0
149125,8.1
149126,28.7
149127,5.0
149128,11.1
149129,3.5
149130,23.2
149131,26.4
149132,11.4
149133,19.1
149134,15.0
149135,4.4
149136,25.5
149137,1.9
149138,112.5
149139,26.3
149140,7.6
149141,8.7
149142,23.7
149143,10.7
149144,19.9
149145,23.3
149146,19.5
149147,28.7
149148,7.2
149149,4.0
149150,25.9
149151,35.9
149152,20.52
149153,13.0
149154,18.5
149155,8.0
149156,101.17
149157,11.1
149158,20.2
149159,10.8
149160,29.9
149161,4.0
149162,26.2
149163,16.8
149164,7.9
149165,5.72
149166,22.7
149167,5.1
149168,123.6
149169,1.1
149170,9.1
149171,12.2
149172,8.2
149173,18.5
149174,11.1
149175,27.4
149176,3.6
149177,73.9
149178,25.8
149179,3.3
149180,5.1
149181,7.6
149182,5.0
149183,3.5
149184,8.0
149185,9.5
149186,2.6
149187,26.4
149188,13.3
149189,13.5
149190,11.2
149191,28.02
149192,11.8
149193,14.1
149194,7.8
149195,20.5
149196,6.7
149197,27.7
149198,12.0
149199,10.5
149200,26.4
149201,8.4
149202,23.7
149203,5.1
149204,25.55
149205,8.3
149206,28.42
149207,7.2
149208,7.28
149209,3.5
149210,6.006
149211,15.4
149212,45.5
149213,9.7
149214,9.1
149215,18.4
149216,10.5
149217,2.7
149218,26.8
149219,25.9
149220,15.7
149221,7.2
149222,50.8
149223,34.2
149224,3.4
149225,14.2
149226,7.2
149227,7.1
149228,15.0
149229,27.3
149230,25.5
149231,40.3
149232,57.4
149233,11.9
149234,29.8
149235,13.2
149236,10.4
149237,18.6
149238,3.6
149239,2.6
149240,22.7
149241,9.9
149242,20.9
149243,4.13
149244,12.4
149245,5.0
149246,11.0
149247,110.5
149248,27.6
149249,12.2
149250,73.5
149251,202.3
149252,55.5
149253,13.606
149254,65.2
149255,19.0
149256,57.4
149257,8.0
149258,4.0
149259,17.2
149260,48.2
149261,7.2
149262,15.0
149263,10.5
149264,22.0
149265,41.6
149266,5.0
149267,12.5
149268,3.1
149269,5.4
149270,2.3
149271,6.4
149272,7.2
149273,24.3
149274,3.5
149275,78.8
149276,16.2
149277,10.3
149278,23.9
149279,15.5
149280,10.1
149281,8.0
149282,3.5
149283,38.5
149284,9.7
149285,13.6
149286,92.5
149287,23.2
149288,12.1
149289,20.1
149290,76.632
149291,32.4
149292,8.0
149293,26.0
149294,1.9
149295,35.45
149296,11.1
149297,14.8
149298,11.6
149299,3.2
149300,23.0
149301,11.2
149302,7.6
149303,14.6
149304,35.7
149305,15.5
149306,38.7
149307,31.1
149308,14.1
149309,6.0
149310,16.6
149311,5.0
149312,31.7
149313,18.62
149314,36.7
149315,10.5
149316,4.4
149317,41.8
149318,3.6
149319,15.3
149320,7.2
149321,16.2
149322,1.2
149323,44.68
149324,13.5
149325,11.6
149326,45.7
149327,15.9
149328,45.6
149329,6.0
149330,10.5
149331,2.2
149332,3.0
149333,7.2
149334,74.5
149335,10.8
149336,3.3
149337,20.5
149338,17.7
149339,4.1
149340,8.0
149341,28.1
149342,32.4
149343,17.15
149344,14.7
149345,24.3
149346,19.72
149347,10.5
149348,55.6
149349,13.3
149350,6.2
149351,2.2
149352,9.3
149353,11.2
149354,43.0
149355,50.5
149356,9.1
149357,20.9
149358,71.8
149359,5.0
149360,11.4
149361,47.3
149362,168.9
149363,1.6
149364,11.0
149365,15.4
149366,16.2
149367,2.3
149368,2.3
149369,11.4
149370,2.2
149371,11.6
149372,31.5
149373,21.3
149374,15.9
149375,8.0
149376,42.2
